alvo_data,teimosinha_n,min_hits,custo15,custo_total,payout_total,profit,PASS,win_at,best_hits
17/05/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
24/05/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
31/05/2004,37,14,1.0,148.0,0.0,-148.0,False,,13
07/06/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
14/06/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
21/06/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
28/06/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
05/07/2004,37,14,1.0,148.0,0.0,-148.0,False,,11
12/07/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
19/07/2004,37,14,1.0,148.0,0.0,-148.0,False,,11
26/07/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
02/08/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
09/08/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
16/08/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
23/08/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
30/08/2004,37,14,1.0,148.0,0.0,-148.0,False,,13
06/09/2004,37,14,1.0,148.0,0.0,-148.0,False,,13
13/09/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
20/09/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
27/09/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
04/10/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
11/10/2004,37,14,1.0,148.0,0.0,-148.0,False,,11
18/10/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
25/10/2004,37,14,1.0,148.0,0.0,-148.0,False,,11
01/11/2004,37,14,1.0,148.0,0.0,-148.0,False,,11
08/11/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
16/11/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
22/11/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
29/11/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
06/12/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
13/12/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
20/12/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
27/12/2004,37,14,1.0,148.0,0.0,-148.0,False,,12
03/01/2005,37,14,1.0,148.0,0.0,-148.0,False,,11
10/01/2005,37,14,1.0,148.0,0.0,-148.0,False,,11
17/01/2005,37,14,1.0,148.0,0.0,-148.0,False,,11
24/01/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
31/01/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
09/02/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
14/02/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
21/02/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
28/02/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
07/03/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
14/03/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
21/03/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
28/03/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
04/04/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
11/04/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
18/04/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
25/04/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
02/05/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
09/05/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
16/05/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
23/05/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
30/05/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
06/06/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
13/06/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
20/06/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
27/06/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
04/07/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
11/07/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
18/07/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
25/07/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
02/08/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
08/08/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
15/08/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
22/08/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
29/08/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
05/09/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
12/09/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
19/09/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
26/09/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
03/10/2005,37,14,1.0,148.0,0.0,-148.0,False,,11
10/10/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
17/10/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
24/10/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
31/10/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
07/11/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
14/11/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
21/11/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
28/11/2005,37,14,1.0,148.0,0.0,-148.0,False,,13
05/12/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
12/12/2005,37,14,1.0,148.0,0.0,-148.0,False,,11
19/12/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
27/12/2005,37,14,1.0,148.0,0.0,-148.0,False,,12
02/01/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
09/01/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
16/01/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
23/01/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
30/01/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
06/02/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
13/02/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
20/02/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
01/03/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
06/03/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
13/03/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
20/03/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
27/03/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
03/04/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
10/04/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
17/04/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
24/04/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
02/05/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
08/05/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
15/05/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
22/05/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
29/05/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
05/06/2006,37,14,1.0,148.0,0.0,-148.0,False,,11
12/06/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
19/06/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
26/06/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
03/07/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
10/07/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
17/07/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
24/07/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
01/08/2006,37,14,1.0,148.0,0.0,-148.0,False,,11
07/08/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
14/08/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
21/08/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
28/08/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
04/09/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
11/09/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
18/09/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
25/09/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
02/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
09/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
16/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
19/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
23/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
26/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
30/10/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
03/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
06/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
09/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
13/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
16/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
21/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
23/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
27/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
30/11/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
04/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
07/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
11/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
14/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
18/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
21/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
26/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,13
28/12/2006,37,14,1.0,148.0,0.0,-148.0,False,,12
02/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
04/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
08/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
11/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
15/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
18/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
22/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
25/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
29/01/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
01/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
05/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
08/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
12/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
15/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
22/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
26/02/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
01/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
05/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
08/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
12/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
15/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
19/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
22/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
26/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
29/03/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
02/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,11
05/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
09/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
12/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
16/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,11
19/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
23/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
26/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
30/04/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
03/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
07/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
10/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
14/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
17/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
21/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
24/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
28/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
31/05/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
04/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
08/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
11/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
14/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
18/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
21/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
25/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
28/06/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
02/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
05/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
09/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
12/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
16/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
19/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
23/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
26/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
30/07/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
02/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
06/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
09/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
13/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
16/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
20/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
23/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
27/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
30/08/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
03/09/2007,37,14,1.0,148.0,35.13,-112.87,False,28,14
06/09/2007,37,14,1.0,148.0,35.13,-112.87,False,27,14
10/09/2007,37,14,1.0,148.0,35.13,-112.87,False,26,14
13/09/2007,37,14,1.0,148.0,35.13,-112.87,False,25,14
17/09/2007,37,14,1.0,148.0,35.13,-112.87,False,24,14
20/09/2007,37,14,1.0,148.0,35.13,-112.87,False,23,14
24/09/2007,37,14,1.0,148.0,35.13,-112.87,False,22,14
27/09/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
01/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
04/10/2007,37,14,1.0,148.0,35.13,-112.87,False,19,14
08/10/2007,37,14,1.0,148.0,35.13,-112.87,False,18,14
11/10/2007,37,14,1.0,148.0,35.13,-112.87,False,17,14
15/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
18/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
22/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
25/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
29/10/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
01/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
05/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
08/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
12/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
16/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
19/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
22/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
26/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
29/11/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
03/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,13
06/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
10/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
13/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
17/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
20/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
22/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
27/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
29/12/2007,37,14,1.0,148.0,0.0,-148.0,False,,12
03/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
07/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
10/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
14/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
17/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
21/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
24/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
28/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
31/01/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
07/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
11/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
14/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
18/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
21/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
25/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
28/02/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
03/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
06/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
10/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
13/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
17/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
20/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
24/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
27/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
31/03/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
03/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
07/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
10/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
14/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
17/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
22/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
24/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
28/04/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
02/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
05/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
08/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
12/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
15/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
19/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
23/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
26/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
29/05/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
02/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
05/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
09/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
12/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
16/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
19/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
23/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
26/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
30/06/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
03/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
07/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
10/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
14/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
17/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
21/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
24/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
28/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
31/07/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
04/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
07/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
11/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
14/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
18/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
21/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
25/08/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
28/08/2008,37,14,1.0,148.0,396.66,248.66,True,25,14
01/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
04/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
08/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
11/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
15/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
18/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
22/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
25/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
29/09/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
02/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
06/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
09/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
13/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
16/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
20/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
23/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
27/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
30/10/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
03/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
06/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
10/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
13/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
17/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
20/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
24/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
27/11/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
01/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
04/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
08/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
11/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
15/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
18/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
22/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,13
26/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,11
29/12/2008,37,14,1.0,148.0,0.0,-148.0,False,,12
02/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
05/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
08/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
12/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
15/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
19/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
22/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
26/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
29/01/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
02/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
05/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
09/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
12/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
16/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
19/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
26/02/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
02/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,11
05/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
09/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
12/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
16/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
19/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
23/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
26/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,11
30/03/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
02/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
06/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
09/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
15/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
16/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
20/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
23/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
27/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
30/04/2009,37,14,1.0,148.0,0.0,-148.0,False,,12
04/05/2009,37,14,1.0,148.0,0.0,-148.0,False,,13
07/05/2009,37,14,1.0,149.0,0.0,-149.0,False,,12
11/05/2009,37,14,1.0,150.0,0.0,-150.0,False,,12
14/05/2009,37,14,1.0,151.0,1261.5,1110.5,True,36,14
18/05/2009,37,14,1.0,152.0,0.0,-152.0,False,,12
21/05/2009,37,14,1.0,153.0,0.0,-153.0,False,,12
25/05/2009,37,14,1.0,154.0,0.0,-154.0,False,,12
28/05/2009,37,14,1.0,155.0,0.0,-155.0,False,,12
01/06/2009,37,14,1.0,156.0,0.0,-156.0,False,,13
04/06/2009,37,14,1.0,157.0,0.0,-157.0,False,,12
08/06/2009,37,14,1.0,158.0,0.0,-158.0,False,,11
12/06/2009,37,14,1.0,159.0,0.0,-159.0,False,,11
15/06/2009,37,14,1.0,160.0,0.0,-160.0,False,,12
18/06/2009,37,14,1.0,161.0,0.0,-161.0,False,,11
22/06/2009,37,14,1.0,162.0,0.0,-162.0,False,,12
25/06/2009,37,14,1.0,163.0,0.0,-163.0,False,,12
29/06/2009,37,14,1.0,164.0,0.0,-164.0,False,,12
02/07/2009,37,14,1.0,165.0,0.0,-165.0,False,,12
06/07/2009,37,14,1.0,166.0,0.0,-166.0,False,,12
09/07/2009,37,14,1.0,167.0,0.0,-167.0,False,,12
13/07/2009,37,14,1.0,168.0,0.0,-168.0,False,,12
16/07/2009,37,14,1.0,169.0,0.0,-169.0,False,,12
20/07/2009,37,14,1.0,170.0,0.0,-170.0,False,,12
23/07/2009,37,14,1.0,171.0,0.0,-171.0,False,,13
27/07/2009,37,14,1.0,172.0,0.0,-172.0,False,,12
30/07/2009,37,14,1.0,173.0,0.0,-173.0,False,,13
03/08/2009,37,14,1.0,174.0,0.0,-174.0,False,,13
06/08/2009,37,14,1.0,175.0,1592.83,1417.83,True,23,14
10/08/2009,37,14,1.0,176.0,0.0,-176.0,False,,13
13/08/2009,37,14,1.0,177.0,0.0,-177.0,False,,13
17/08/2009,37,14,1.0,178.0,0.0,-178.0,False,,12
20/08/2009,37,14,1.0,179.0,0.0,-179.0,False,,13
24/08/2009,37,14,1.0,180.0,0.0,-180.0,False,,12
